"Alabama A & M University" "Anamarc College-El Paso East"
"Alabama A & M University" "UEI College-Santa Cruz"
"Alabama A & M University" "Ultrasound Medical Institute"
"Alabama A & M University" "Toni & Guy Hairdressing Academy-Manteca"
"Alabama A & M University" "Finger Lakes School of Massage"
"Alabama A & M University" "DeVry University-Indiana"
"Alabama A & M University" "Arizona State University-Skysong"
"Judson College" "Lawson State Community College-Birmingham Campus"
"Judson College" "Alaska Bible College"
"Judson College" "Cochise College"
"Judson College" "Refrigeration School Inc"
"Judson College" "University of Central Arkansas"
"Judson College" "University of Arkansas Community College-Morrilton"
"Judson College" "American River College"
"Judson College" "California State University-Chico"
"Judson College" "Casa Loma College-Van Nuys"
"Judson College" "Columbia College-Hollywood"
"Judson College" "Federico Beauty Institute"
"Judson College" "Humboldt State University"
"Judson College" "Los Angeles Pierce College"
"Judson College" "Marinello Schools of Beauty-San Francisco"
"Judson College" "North-West College-Pasadena"
"Judson College" "Pardee RAND Graduate School"
"Judson College" "San Jose City College"
"Judson College" "South Coast College"
"Judson College" "Whittier College"
"Judson College" "Delta Montrose Technical College"
"Judson College" "Regis University"
"Judson College" "Rensselaer Hartford Graduate Center Inc"
"Judson College" "Stone Academy-Hamden"
"Judson College" "National Conservatory of Dramatic Arts"
"Judson College" "Florida Agricultural and Mechanical University"
"Judson College" "Hollywood Institute of Beauty Careers"
"Judson College" "Remington College-Tampa Campus"
"Judson College" "Sarasota County Technical Institute"
"Judson College" "Westside Tech"
"Judson College" "College of Coastal Georgia"
"Judson College" "Interdenominational Theological Center"
"Judson College" "Valdosta State University"
"Judson College" "Mr Leon's School of Hair Design-Moscow"
"Judson College" "Carl Sandburg College"
"Judson College" "Fox College"
"Judson College" "Joliet Junior College"
"Judson College" "Meadville Lombard Theological School"
"Judson College" "Rend Lake College"
"Judson College" "Tri-County Beauty Academy"
"Judson College" "Hair Fashions By Kaye Beauty College-Noblesville"
"Judson College" "Brown Mackie College-Michigan City"
"Judson College" "Trine University"
"Judson College" "Kaplan University-Mason City Campus"
"Judson College" "Northwestern College"
"Judson College" "Brown Mackie College-Kansas City"
"Judson College" "Newman University"
"Judson College" "Asbury University"
"Judson College" "National College-Lexington"
"Judson College" "Empire Beauty School-Florence"
"Judson College" "Nunez Community College"
"Judson College" "Pat Goins Ruston Beauty School"
"Judson College" "The Landing School"
"Judson College" "Cecil College"
"Judson College" "Montgomery College"
"Judson College" "Babson College"
"Judson College" "Diman Regional Technical Institute"
"Judson College" "Lowell Academy Hairstyling Institute"
"Judson College" "New England School of Law"
"Judson College" "Tufts University"
"Judson College" "Cleary University"
"Judson College" "Kalamazoo College"
"Judson College" "Paul Mitchell the School-Escanaba"
"Judson College" "Wright Beauty Academy"
"Judson College" "Hibbing Community College"
"Judson College" "Brown College-Mendota Heights"
"Judson College" "Dunwoody College of Technology"
"Judson College" "Mississippi University for Women"
"Judson College" "Grand River Technical School"
"Judson College" "Kenrick Glennon Seminary"
"Judson College" "Hillyard Technical Center"
"Judson College" "St Louis College of Health Careers-St Louis"
"Judson College" "Helena College University of Montana"
"Judson College" "Midland University"
"Judson College" "Sierra Nevada College"
"Judson College" "Paul Mitchell the School-Portsmouth"
"Judson College" "Lincoln Technical Institute-South Plainfield"
"Judson College" "Robert Fiance Beauty Schools-West New York"
"Judson College" "Thomas Edison State College"
"Judson College" "University of the Southwest"
"Judson College" "Berkeley College-New York"
"Judson College" "Colgate Rochester Crozer Divinity School"
"Judson College" "CUNY New York City College of Technology"
"Judson College" "Hobart William Smith Colleges"
"Judson College" "Manhattan School of Music"
"Judson College" "The New School"
"Judson College" "Rabbinical College Bobover Yeshiva Bnei Zion"
"Judson College" "Saint Vladimirs Orthodox Theological Seminary"
"Judson College" "SUNY College at Oswego"
"Judson College" "Villa Maria College"
"Judson College" "Brookstone College-Charlotte"
"Judson College" "Gaston College"
"Judson College" "Regina's College of Beauty-Monroe"
"Judson College" "Rowan-Cabarrus Community College"
"Judson College" "Rasmussen College-North Dakota"
"Judson College" "University of Akron Main Campus"
"Judson College" "Central School of Practical Nursing"
"Judson College" "EHOVE Career Center"
"Judson College" "Kent State University at Kent"
"Judson College" "Fortis College-Cuyahoga Falls"
"Judson College" "Ohio University-Main Campus"
"Judson College" "Stautzenberger College-Maumee"
"Judson College" "Wright State University-Lake Campus"
"Judson College" "Northwestern Oklahoma State University"
"Judson College" "Indian Capital Technology Center-Tahlequah"
"Judson College" "Marylhurst University"
"Judson College" "Southwestern Oregon Community College"
"Judson College" "Automotive Training Center-Exton"
"Judson College" "Consolidated School of Business-York"
"Judson College" "Erie Institute of Technology Inc"
"Judson College" "Kittanning Beauty School"
"Judson College" "Roxborough Memorial Hospital School of Nursing"
"Judson College" "Pennsylvania State University-Penn State Berks"
"Judson College" "University of Pittsburgh-Greensburg"
"Judson College" "Sharon Regional Health System School of Nursing"
"Judson College" "Waynesburg University"
"Judson College" "St Joseph School of Nursing"
"Judson College" "Horry-Georgetown Technical College"
"Judson College" "Trident Technical College"
"Judson College" "Southeast Technical Institute"
"Judson College" "Fayetteville College of Cosmetology Arts and Sciences"
"Judson College" "Victory University"
"Judson College" "Southern College of Optometry"
"Judson College" "The Art Institute of Houston"
"Judson College" "Dallas Christian College"
"Judson College" "Howard College"
"Judson College" "Midwestern State University"
"Judson College" "Kaplan College-McAllen"
"Judson College" "The University of Texas Health Science Center at San Antonio"
"Judson College" "Universal Technical Institute of Texas Inc."
"Judson College" "Snow College"
"Judson College" "Vermont Law School"
"Judson College" "Hollins University"
"Judson College" "Randolph College"
"Judson College" "Virginia State University"
"Judson College" "The Evergreen State College"
"Judson College" "Saint Martin's University"
"Judson College" "Bluefield State College"
"Judson College" "West Virginia State University"
"Judson College" "ITT Technical Institute-Greenfield"
"Judson College" "Chippewa Valley Technical College"
"Judson College" "University of Wyoming"
"Judson College" "Huertas College"
"Judson College" "University of Puerto Rico-Arecibo"
"Judson College" "Widener University-Delaware Campus"
"Judson College" "Carrington College-Portland"
"Judson College" "Southeast School of Cosmetology"
"Judson College" "Everest University-Brandon"
"Judson College" "Brandman University"
"Judson College" "Chandler-Gilbert Community College"
"Judson College" "American Beauty Institute"
"Judson College" "ITT Technical Institute-Knoxville"
"Judson College" "Hair Professionals Career College"
"Judson College" "Bethel Seminary of the East"
"Judson College" "Remington College-Honolulu Campus"
"Judson College" "Brown Mackie College-Findlay"
"Judson College" "American National College"
"Judson College" "Center for Advanced Legal Studies"
"Judson College" "Westwood College-Denver South"
"Judson College" "Dance Theatre of Harlem Inc"
"Judson College" "Polaris Career Center"
"Judson College" "World Mission University"
"Judson College" "Pima Medical Institute-Denver"
"Judson College" "Connecticut Center for Massage Therapy-Westport"
"Judson College" "Warren County Career Center"
"Judson College" "Anthem College-Denver"
"Judson College" "Mitchell's Hair Styling Academy-Raleigh"
"Judson College" "University of Phoenix-Las Vegas Campus"
"Judson College" "Central College of Cosmetology"
"Judson College" "Tri County Technology Center"
"Judson College" "North Central Institute"
"Judson College" "University of Phoenix-Hawaii Campus"
"Judson College" "Brown Mackie College-Hopkinsville"
"Judson College" "Lia Schorr Institute of Cosmetic Skin Care Training"
"Judson College" "Golf Academy of America-Altamonte Springs"
"Judson College" "Delaware County Technical School-Practical Nursing Program"
"Judson College" "Vogue Beauty and Barber School"
"Judson College" "National Labor College"
"Judson College" "Centura College-North Charleston"
"Judson College" "FINE Mortuary College"
"Judson College" "Westwood College-Anaheim"
"Judson College" "Midwest College of Oriental Medicine-Chicago"
"Judson College" "International Training Careers"
"Judson College" "Huntingdon County Career and Technology Center"
"Judson College" "Vatterott College-Tulsa"
"Judson College" "M-DCPS The English Center"
"Judson College" "Nevada State College"
"Judson College" "St Louis College of Health Careers-Fenton"
"Judson College" "California Healing Arts College"
"Judson College" "ITT Technical Institute-Duluth"
"Judson College" "National University College-Rio Grande"
"Judson College" "Bellefonte Academy of Beauty"
"Judson College" "Southeastern Institute-Columbia"
"Judson College" "Kaplan College-Fort Worth"
"Judson College" "Everest College-North Aurora"
"Judson College" "Day Spa Career College"
"Judson College" "University of Phoenix-Des Moines Campus"
"Judson College" "Everest College-Merrionette Park"
"Judson College" "University of Phoenix-Savannah Campus"
"Judson College" "Healing Touch Career College"
"Judson College" "ITT Technical Institute-Dunmore"
"Judson College" "Arizona State University-Downtown Phoenix"
"Judson College" "Beaumont Adult School"
"Judson College" "Professional Careers Institute"
"Judson College" "ITT Technical Institute-St Petersburg"
"Judson College" "Lexington Healing Arts Academy"
"Judson College" "Montessori Casa International"
"Judson College" "Institute of Allied Medical Professions-New York"
"Judson College" "Lacy Cosmetology School-Lexington"
"Judson College" "Beckfield College-Tri-County"
"Judson College" "Regency Beauty Institute-Grand Rapids"
"Judson College" "Healing Hands School of Holistic Health"
"Judson College" "Mississippi Institute of Aesthetics Nails & Cosmetology"
"Judson College" "Woodland Community College"
"Judson College" "Tricoci University of Beauty Culture-Bridgeview"
"Judson College" "Regency Beauty Institute-Columbia"
"Judson College" "Washington Barber College Inc"
"Judson College" "Innovations Design Academy"
"Judson College" "Four County Career Center"
"Judson College" "Dade Medical College-Homestead"
"Judson College" "Sanford-Brown College-Indianapolis"
"Judson College" "The Hair Design School-S Memphis"
"Judson College" "Marchman Technical Education Center"
"Judson College" "ITT Technical Institute-Johnson City"
"Judson College" "Ross Medical Education Center-Granger"
"Judson College" "Cambridge Junior College-Woodland"
"Judson College" "The Salon Professional Academy-North Little Rock"
"Judson College" "Holistic Massage Training Institute"
"Judson College" "Real Barbers College"
"Judson College" "Elite School of Cosmetology"
"Judson College" "Continental School of Beauty Culture-Mattydale"
"Judson College" "South University-The Art Institute of Fort Worth"
"Judson College" "Unitech Training Academy-Alexandria"
"Judson College" "All-State Career School-Allied Health Campus"
"Judson College" "Rocky Mountain University of Health Professions"
"Judson College" "Regency Beauty Institute-Hoover"
"Judson College" "Excel Learning Center"
"Judson College" "Mitsu Sato Hair Academy"
"Judson College" "NCP College of Nursing-Hayward"
"Judson College" "Anamarc College-El Paso East"
"Judson College" "UEI College-Santa Cruz"
"Judson College" "Ultrasound Medical Institute"
"Judson College" "Toni & Guy Hairdressing Academy-Manteca"
"Judson College" "Finger Lakes School of Massage"
"Judson College" "DeVry University-Indiana"
"Judson College" "Arizona State University-Skysong"
"University of Alaska Anchorage" "Alaska Bible College"
"University of Alaska Anchorage" "Cochise College"
"University of Alaska Anchorage" "Refrigeration School Inc"
"University of Alaska Anchorage" "University of Central Arkansas"
"University of Alaska Anchorage" "University of Arkansas Community College-Morrilton"
"University of Alaska Anchorage" "American River College"
"University of Alaska Anchorage" "California State University-Chico"
"University of Alaska Anchorage" "Casa Loma College-Van Nuys"
"University of Alaska Anchorage" "Columbia College-Hollywood"
"University of Alaska Anchorage" "Federico Beauty Institute"
"University of Alaska Anchorage" "Humboldt State University"
"University of Alaska Anchorage" "Los Angeles Pierce College"
"University of Alaska Anchorage" "Marinello Schools of Beauty-San Francisco"
"University of Alaska Anchorage" "North-West College-Pasadena"
"University of Alaska Anchorage" "Pardee RAND Graduate School"
"University of Alaska Anchorage" "San Jose City College"
"University of Alaska Anchorage" "South Coast College"
"University of Alaska Anchorage" "Whittier College"
"University of Alaska Anchorage" "Delta Montrose Technical College"
"University of Alaska Anchorage" "Regis University"
"University of Alaska Anchorage" "Rensselaer Hartford Graduate Center Inc"
"University of Alaska Anchorage" "Stone Academy-Hamden"
"University of Alaska Anchorage" "National Conservatory of Dramatic Arts"
"University of Alaska Anchorage" "Florida Agricultural and Mechanical University"
"University of Alaska Anchorage" "Hollywood Institute of Beauty Careers"
"University of Alaska Anchorage" "Remington College-Tampa Campus"
"University of Alaska Anchorage" "Sarasota County Technical Institute"
"University of Alaska Anchorage" "Westside Tech"
"University of Alaska Anchorage" "College of Coastal Georgia"
"University of Alaska Anchorage" "Interdenominational Theological Center"
"University of Alaska Anchorage" "Valdosta State University"
"University of Alaska Anchorage" "Mr Leon's School of Hair Design-Moscow"
"University of Alaska Anchorage" "Carl Sandburg College"
"University of Alaska Anchorage" "Fox College"
"University of Alaska Anchorage" "Joliet Junior College"
"University of Alaska Anchorage" "Meadville Lombard Theological School"
"University of Alaska Anchorage" "Rend Lake College"
"University of Alaska Anchorage" "Tri-County Beauty Academy"
"University of Alaska Anchorage" "Hair Fashions By Kaye Beauty College-Noblesville"
"University of Alaska Anchorage" "Brown Mackie College-Michigan City"
"University of Alaska Anchorage" "Trine University"
"University of Alaska Anchorage" "Kaplan University-Mason City Campus"
"University of Alaska Anchorage" "Northwestern College"
"University of Alaska Anchorage" "Brown Mackie College-Kansas City"
"University of Alaska Anchorage" "Newman University"
"University of Alaska Anchorage" "Asbury University"
"University of Alaska Anchorage" "National College-Lexington"
"University of Alaska Anchorage" "Empire Beauty School-Florence"
"University of Alaska Anchorage" "Nunez Community College"
"University of Alaska Anchorage" "Pat Goins Ruston Beauty School"
"University of Alaska Anchorage" "The Landing School"
"University of Alaska Anchorage" "Cecil College"
"University of Alaska Anchorage" "Montgomery College"
"University of Alaska Anchorage" "Babson College"
"University of Alaska Anchorage" "Diman Regional Technical Institute"
"University of Alaska Anchorage" "Lowell Academy Hairstyling Institute"
"University of Alaska Anchorage" "New England School of Law"
"University of Alaska Anchorage" "Tufts University"
"University of Alaska Anchorage" "Cleary University"
"University of Alaska Anchorage" "Kalamazoo College"
"University of Alaska Anchorage" "Paul Mitchell the School-Escanaba"
"University of Alaska Anchorage" "Wright Beauty Academy"
"University of Alaska Anchorage" "Hibbing Community College"
"University of Alaska Anchorage" "Brown College-Mendota Heights"
"University of Alaska Anchorage" "Dunwoody College of Technology"
"University of Alaska Anchorage" "Mississippi University for Women"
"University of Alaska Anchorage" "Grand River Technical School"
"University of Alaska Anchorage" "Kenrick Glennon Seminary"
"University of Alaska Anchorage" "Hillyard Technical Center"
"University of Alaska Anchorage" "St Louis College of Health Careers-St Louis"
"University of Alaska Anchorage" "Helena College University of Montana"
"University of Alaska Anchorage" "Midland University"
"University of Alaska Anchorage" "Sierra Nevada College"
"University of Alaska Anchorage" "Paul Mitchell the School-Portsmouth"
"University of Alaska Anchorage" "Lincoln Technical Institute-South Plainfield"
"University of Alaska Anchorage" "Robert Fiance Beauty Schools-West New York"
"University of Alaska Anchorage" "Thomas Edison State College"
"University of Alaska Anchorage" "University of the Southwest"
"University of Alaska Anchorage" "Berkeley College-New York"
"University of Alaska Anchorage" "Colgate Rochester Crozer Divinity School"
"University of Alaska Anchorage" "CUNY New York City College of Technology"
"University of Alaska Anchorage" "Hobart William Smith Colleges"
"University of Alaska Anchorage" "Manhattan School of Music"
"University of Alaska Anchorage" "The New School"
"University of Alaska Anchorage" "Rabbinical College Bobover Yeshiva Bnei Zion"
"University of Alaska Anchorage" "Saint Vladimirs Orthodox Theological Seminary"
"University of Alaska Anchorage" "SUNY College at Oswego"
"University of Alaska Anchorage" "Villa Maria College"
"University of Alaska Anchorage" "Brookstone College-Charlotte"
"University of Alaska Anchorage" "Gaston College"
"University of Alaska Anchorage" "Regina's College of Beauty-Monroe"
"University of Alaska Anchorage" "Rowan-Cabarrus Community College"
"University of Alaska Anchorage" "Rasmussen College-North Dakota"
"University of Alaska Anchorage" "University of Akron Main Campus"
"University of Alaska Anchorage" "Central School of Practical Nursing"
"University of Alaska Anchorage" "EHOVE Career Center"
"University of Alaska Anchorage" "Kent State University at Kent"
"University of Alaska Anchorage" "Fortis College-Cuyahoga Falls"
"University of Alaska Anchorage" "Ohio University-Main Campus"
"University of Alaska Anchorage" "Stautzenberger College-Maumee"
"University of Alaska Anchorage" "Wright State University-Lake Campus"
"University of Alaska Anchorage" "Northwestern Oklahoma State University"
"University of Alaska Anchorage" "Indian Capital Technology Center-Tahlequah"
"University of Alaska Anchorage" "Marylhurst University"
"University of Alaska Anchorage" "Southwestern Oregon Community College"
"University of Alaska Anchorage" "Automotive Training Center-Exton"
"University of Alaska Anchorage" "Consolidated School of Business-York"
"University of Alaska Anchorage" "Erie Institute of Technology Inc"
"University of Alaska Anchorage" "Kittanning Beauty School"
"University of Alaska Anchorage" "Roxborough Memorial Hospital School of Nursing"
"University of Alaska Anchorage" "Pennsylvania State University-Penn State Berks"
"University of Alaska Anchorage" "University of Pittsburgh-Greensburg"
