"Alabama A & M University" "Randolph College" 0.7689
"Alabama A & M University" "Southern Virginia University" 0.966
"Alabama A & M University" "The University of Virginia's College at Wise" 0.86
"Alabama A & M University" "Virginia State University" 0.888
"Alabama A & M University" "The Art Institute of Seattle" 0.9881
"Alabama A & M University" "The Evergreen State College" 0.7227
"Alabama A & M University" "Saint Martin's University" 0.8140000000000001
"Alabama A & M University" "Bluefield State College" 0.9451
"Alabama A & M University" "West Virginia State University" 0.8954
"Alabama A & M University" "West Virginia University" 0.717
"Alabama A & M University" "Cardinal Stritch University" 0.8752
"Alabama A & M University" "ITT Technical Institute-Greenfield" 0.9237
"Alabama A & M University" "Northland College" 0.7152
"Alabama A & M University" "Wisconsin Lutheran College" 0.656
"Alabama A & M University" "University of Wisconsin-Stevens Point" 0.711
"Alabama A & M University" "University of Wyoming" 0.7505
"Alabama A & M University" "Centro de Estudios Multidisciplinarios-San Juan" 0.43089999999999995
"Alabama A & M University" "Inter American University of Puerto Rico-San German" 0.9328000000000001
"Alabama A & M University" "University of Puerto Rico-Arecibo" 0.891
"Alabama A & M University" "Universidad Del Este" 0.9082
"Alabama A & M University" "Widener University-Delaware Campus" 0.49139999999999995
"Alabama A & M University" "Everest University-Brandon" 0.9614
"Alabama A & M University" "Kaplan University-Cedar Falls Campus" 0.988
"Alabama A & M University" "ITT Technical Institute-Knoxville" 0.9308000000000001
"Alabama A & M University" "University of Phoenix-Online Campus" 0.9086000000000001
"Alabama A & M University" "Remington College-Honolulu Campus" 0.8682
"Alabama A & M University" "Brown Mackie College-Findlay" 0.9864999999999999
"Alabama A & M University" "Center for Advanced Legal Studies" 0.6914
"Alabama A & M University" "Westwood College-Denver South" 0.7914
"Alabama A & M University" "Herzing University-Winter Park" 0.6617999999999999
"Alabama A & M University" "World Mission University" 0.2914
"Alabama A & M University" "University of Phoenix-Southern Arizona Campus" 0.9362
"Alabama A & M University" "ITT Technical Institute-Fort Lauderdale" 0.8914
"Alabama A & M University" "California State University-Monterey Bay" 0.9086000000000001
"Alabama A & M University" "University of Phoenix-Las Vegas Campus" 0.9315
"Alabama A & M University" "Argosy University-Washington DC" 0.7914
"Alabama A & M University" "University of Phoenix-Hawaii Campus" 0.933
"Alabama A & M University" "City College-Miami" 0.8914
"Alabama A & M University" "University of Phoenix-Tulsa Campus" 0.8471
"Alabama A & M University" "Vatterott College-Sunset Hills" 0.6436
"Alabama A & M University" "ITT Technical Institute-Saint Rose" 0.9774
"Alabama A & M University" "Westwood College-Anaheim" 0.8272999999999999
"Alabama A & M University" "University of Phoenix-Pittsburgh Campus" 0.9581
"Alabama A & M University" "University of Phoenix-Cleveland Campus" 0.9412
"Alabama A & M University" "National American University-Ellsworth AFB Extension" 0.7086
"Alabama A & M University" "Nevada State College" 0.8465
"Alabama A & M University" "ITT Technical Institute-Duluth" 0.9253
"Alabama A & M University" "National University College-Rio Grande" 0.924
"Alabama A & M University" "American InterContinental University-Online" 0.9792000000000001
"Alabama A & M University" "Minnesota School of Business-Shakopee" 0.8352999999999999
"Alabama A & M University" "Maple Springs Baptist Bible College and Seminary" 0.7086
"Alabama A & M University" "Expression College for Digital Arts" 0.838
"Alabama A & M University" "University of Phoenix-Savannah Campus" 0.8320000000000001
"Alabama A & M University" "Shorter University-College of Adult & Professional Programs" 0.7424
"Alabama A & M University" "National American University-Zona Rosa" 0.8515
"Alabama A & M University" "Arizona State University-Downtown Phoenix" 0.8182
"Alabama A & M University" "ITT Technical Institute-St Petersburg" 0.9385
"Alabama A & M University" "University of Phoenix-Chattanooga Campus" 0.7995
"Alabama A & M University" "Providence Christian College" 0.7529
"Alabama A & M University" "International Academy of Design and Technology-Online" 0.8251
"Alabama A & M University" "Strayer University-Global Region" 0.9753000000000001
"Alabama A & M University" "Independence University" 0.8502000000000001
"Alabama A & M University" "DeVry University-Indiana" 0.8336
"Alabama A & M University" "DeVry University-Oklahoma" 0.7914
"Alabama A & M University" "South Georgia State College" 0.8583000000000001
"Birmingham Southern College" "Oakwood University" 0.744
"Birmingham Southern College" "Spring Hill College" 0.9440000000000001
"Birmingham Southern College" "Anthem College-Phoenix" 0.8196
"Birmingham Southern College" "Northern Arizona University" 0.8732
"Birmingham Southern College" "University of Central Arkansas" 0.8011
"Birmingham Southern College" "Harding University" 0.9973
"Birmingham Southern College" "Bethesda University of California" 0.8366
"Birmingham Southern College" "California College of the Arts" 0.9991
"Birmingham Southern College" "California State University-Chico" 0.9413
"Birmingham Southern College" "University of California-Davis" 0.8059
"Birmingham Southern College" "California Christian College" 0.6308
"Birmingham Southern College" "Columbia College-Hollywood" 0.8720000000000001
"Birmingham Southern College" "Humboldt State University" 0.7812
"Birmingham Southern College" "Loyola Marymount University" 0.8609
"Birmingham Southern College" "Mount St Mary's College" 0.9813
"Birmingham Southern College" "San Francisco Art Institute" 0.6689
"Birmingham Southern College" "Simpson University" 0.8532
"Birmingham Southern College" "Whittier College" 0.9515
"Birmingham Southern College" "The Art Institute of Colorado" 0.7573000000000001
"Birmingham Southern College" "National American University-Denver" 0.4808
"Birmingham Southern College" "Regis University" 0.9615
"Birmingham Southern College" "Albertus Magnus College" 0.9871
"Birmingham Southern College" "Connecticut College" 0.7837999999999999
"Birmingham Southern College" "Catholic University of America" 0.9339999999999999
"Birmingham Southern College" "Lynn University" 0.7936000000000001
"Birmingham Southern College" "Florida Agricultural and Mechanical University" 0.7902
"Birmingham Southern College" "University of Florida" 0.7538
"Birmingham Southern College" "State College of Florida-Manatee-Sarasota" 0.7285
"Birmingham Southern College" "Remington College-Tampa Campus" 0.8539000000000001
"Birmingham Southern College" "Everest University-North Orlando" 0.7743
"Birmingham Southern College" "Stetson University" 0.9783
"Birmingham Southern College" "Albany State University" 0.8057000000000001
"Birmingham Southern College" "Clark Atlanta University" 0.7701
"Birmingham Southern College" "College of Coastal Georgia" 0.5545
"Birmingham Southern College" "Georgia College and State University" 0.9923000000000001
"Birmingham Southern College" "Shorter University" 0.8446
"Birmingham Southern College" "Valdosta State University" 0.7825
"Birmingham Southern College" "School of the Art Institute of Chicago" 0.9212
"Birmingham Southern College" "Bradley University" 0.8629
"Birmingham Southern College" "Hebrew Theological College" 0.4292
"Birmingham Southern College" "Loyola University Chicago" 0.9091
"Birmingham Southern College" "National Louis University" 0.8094
"Birmingham Southern College" "University of St Francis" 0.9465
"Birmingham Southern College" "Harrison College-Indianapolis" 0.7067000000000001
"Birmingham Southern College" "Indiana University-East" 0.6156
"Birmingham Southern College" "Brown Mackie College-Michigan City" 0.6885
"Birmingham Southern College" "Brown Mackie College-South Bend" 0.7684
"Birmingham Southern College" "Rose-Hulman Institute of Technology" 0.8907999999999999
"Birmingham Southern College" "Trine University" 0.8928
"Birmingham Southern College" "Drake University" 0.8922
"Birmingham Southern College" "Kaplan University-Mason City Campus" 0.9081
"Birmingham Southern College" "Loras College" 0.9898
"Birmingham Southern College" "Northwestern College" 0.9864999999999999
"Birmingham Southern College" "Brown Mackie College-Kansas City" 0.7028000000000001
"Birmingham Southern College" "Haskell Indian Nations University" 0.4478
"Birmingham Southern College" "Newman University" 0.8996000000000001
"Birmingham Southern College" "MidAmerica Nazarene University" 0.9338000000000001
"Birmingham Southern College" "Asbury University" 0.9761
"Birmingham Southern College" "Georgetown College" 0.9464
"Birmingham Southern College" "National College-Lexington" 0.7393000000000001
"Birmingham Southern College" "Daymar College-Owensboro" 0.7558
"Birmingham Southern College" "Union College" 0.7226
"Birmingham Southern College" "Louisiana State University-Shreveport" 0.7063
"Birmingham Southern College" "University of New Orleans" 0.7022
"Birmingham Southern College" "Southeastern Louisiana University" 0.7390000000000001
"Birmingham Southern College" "College of the Atlantic" 0.9287
"Birmingham Southern College" "Goucher College" 0.94
"Birmingham Southern College" "Loyola University Maryland" 0.7755
"Birmingham Southern College" "Salisbury University" 0.9511
"Birmingham Southern College" "McDaniel College" 0.9017
"Birmingham Southern College" "Babson College" 0.7119
"Birmingham Southern College" "Framingham State University" 0.8863
"Birmingham Southern College" "Massachusetts Institute of Technology" 0.6885
"Birmingham Southern College" "Mount Holyoke College" 0.8005
"Birmingham Southern College" "College of Our Lady of the Elms" 0.9404
"Birmingham Southern College" "Simmons College" 0.9069999999999999
"Birmingham Southern College" "Tufts University" 0.6972999999999999
"Birmingham Southern College" "Adrian College" 0.9253
"Birmingham Southern College" "Cleary University" 0.8231
"Birmingham Southern College" "University of Detroit Mercy" 0.9490000000000001
"Birmingham Southern College" "Cornerstone University" 0.8379000000000001
"Birmingham Southern College" "Kalamazoo College" 0.8451
"Birmingham Southern College" "Finlandia University" 0.8433
"Birmingham Southern College" "Bethany Lutheran College" 0.8751
"Birmingham Southern College" "Herzing University-Minneapolis" 0.8859
"Birmingham Southern College" "Brown College-Mendota Heights" 0.8808
"Birmingham Southern College" "The College of Saint Scholastica" 0.9354
"Birmingham Southern College" "Dunwoody College of Technology" 0.7942
"Birmingham Southern College" "Mississippi University for Women" 0.7468
"Birmingham Southern College" "Southeastern Baptist College" 0.9317
"Birmingham Southern College" "Avila University" 0.8720000000000001
"Birmingham Southern College" "Culver-Stockton College" 0.8263
"Birmingham Southern College" "Maryville University of Saint Louis" 0.9457
"Birmingham Southern College" "Stevens Institute of Business & Arts" 0.9141
"Birmingham Southern College" "Washington University in St Louis" 0.6788
"Birmingham Southern College" "The University of Montana-Western" 0.7512000000000001
"Birmingham Southern College" "Doane College-Crete" 0.987
"Birmingham Southern College" "Midland University" 0.8738
"Birmingham Southern College" "College of Saint Mary" 0.8002
"Birmingham Southern College" "Sierra Nevada College" 0.933
"Birmingham Southern College" "Keene State College" 0.9852
"Birmingham Southern College" "Berkeley College-Woodland Park" 0.6926000000000001
"Birmingham Southern College" "Rabbinical College of America" 0.5408000000000001
"Birmingham Southern College" "Saint Peter's University" 0.914
"Birmingham Southern College" "University of New Mexico-Main Campus" 0.8636
"Birmingham Southern College" "University of the Southwest" 0.5214000000000001
"Birmingham Southern College" "Globe Institute of Technology" 0.48250000000000004
"Birmingham Southern College" "Berkeley College-New York" 0.6877
"Birmingham Southern College" "Cooper Union for the Advancement of Science and Art" 0.7927
"Birmingham Southern College" "College of Staten Island CUNY" 0.672
"Birmingham Southern College" "CUNY New York City College of Technology" 0.5245
"Birmingham Southern College" "Dowling College" 0.7216
"Birmingham Southern College" "Hobart William Smith Colleges" 0.8291999999999999
"Birmingham Southern College" "Ithaca College" 0.8617
"Birmingham Southern College" "Le Moyne College" 0.8809
"Birmingham Southern College" "Manhattan School of Music" 0.8978999999999999
"Birmingham Southern College" "Mercy College" 0.7154
"Birmingham Southern College" "Molloy College" 0.957
"Birmingham Southern College" "The New School" 0.9855999999999999
"Birmingham Southern College" "Niagara University" 0.9679
"Birmingham Southern College" "Rabbinical College Bobover Yeshiva Bnei Zion" 0.8297
"Birmingham Southern College" "Rochester Institute of Technology" 0.9803999999999999
"Birmingham Southern College" "The College of Saint Rose" 0.9547
"Birmingham Southern College" "Stony Brook University" 0.9599
"Birmingham Southern College" "SUNY College at Oswego" 0.9593
"Birmingham Southern College" "Villa Maria College" 0.6518
"Birmingham Southern College" "Yeshiva Karlin Stolin" 0.9525
"Birmingham Southern College" "South College-Asheville" 0.8094
"Birmingham Southern College" "Laurel University" 0.9525
"Birmingham Southern College" "University of North Carolina at Greensboro" 0.9349000000000001
"Birmingham Southern College" "Piedmont International University" 0.7808
"Birmingham Southern College" "Rasmussen College-North Dakota" 0.7064
"Birmingham Southern College" "University of Mary" 0.8666
"Birmingham Southern College" "University of Akron Main Campus" 0.7974000000000001
"Birmingham Southern College" "University of Cincinnati-Blue Ash College" 0.5852
"Birmingham Southern College" "Columbus College of Art and Design" 0.9716
"Birmingham Southern College" "Kent State University at Kent" 0.896
"Birmingham Southern College" "Miami University-Oxford" 0.8108
"Birmingham Southern College" "Oberlin College" 0.7334999999999999
"Birmingham Southern College" "Ohio State University-Newark Campus" 0.8124
"Birmingham Southern College" "Ohio University-Main Campus" 0.9535
"Birmingham Southern College" "Pontifical College Josephinum" 0.8464999999999999
"Birmingham Southern College" "Wright State University-Lake Campus" 0.869
"Birmingham Southern College" "Cameron University" 0.5833
"Birmingham Southern College" "Northwestern Oklahoma State University" 0.6948000000000001
"Birmingham Southern College" "University of Oklahoma-Norman Campus" 0.9562999999999999
"Birmingham Southern College" "University of Science and Arts of Oklahoma" 0.7596
"Birmingham Southern College" "Marylhurst University" 0.5951
"Birmingham Southern College" "Oregon Institute of Technology" 0.8248
"Birmingham Southern College" "University of Western States" 0.6192
"Birmingham Southern College" "Cedar Crest College" 0.9799
"Birmingham Southern College" "Immaculata University" 0.8636
"Birmingham Southern College" "Muhlenberg College" 0.7607999999999999
"Birmingham Southern College" "Pennsylvania State University-Penn State Erie-Behrend College" 0.9197
"Birmingham Southern College" "Pennsylvania State University-Penn State Berks" 0.9460000000000001
"Birmingham Southern College" "Pennsylvania State University-Penn State Schuylkill" 0.8085
"Birmingham Southern College" "University of Pittsburgh-Greensburg" 0.9137000000000001
"Birmingham Southern College" "Point Park University" 0.8786
"Birmingham Southern College" "Swarthmore College" 0.6849999999999999
"Birmingham Southern College" "Waynesburg University" 0.9206
"Birmingham Southern College" "Wilson College" 0.9540000000000001
"Birmingham Southern College" "New England Institute of Technology" 0.8918
"Birmingham Southern College" "Southern Wesleyan University" 0.8234
"Birmingham Southern College" "Columbia International University" 0.967
"Birmingham Southern College" "North Greenville University" 0.9272
"Birmingham Southern College" "Dakota State University" 0.8541000000000001
"Birmingham Southern College" "Northern State University" 0.8661000000000001
"Birmingham Southern College" "Belmont University" 0.9396
"Birmingham Southern College" "Victory University" 0.43490000000000006
"Birmingham Southern College" "Trevecca Nazarene University" 0.8472
"Birmingham Southern College" "The Art Institute of Houston" 0.7708
"Birmingham Southern College" "Dallas Christian College" 0.6831
"Birmingham Southern College" "Hallmark College" 0.8634
"Birmingham Southern College" "Midwestern State University" 0.823
"Birmingham Southern College" "The University of Texas-Pan American" 0.7738
"Birmingham Southern College" "Southwestern University" 0.9184
"Birmingham Southern College" "The University of Texas at Tyler" 0.8220000000000001
"Birmingham Southern College" "Texas Tech University" 0.9712000000000001
"Birmingham Southern College" "Snow College" 0.8549
"Birmingham Southern College" "Westminster College" 0.9522
"Birmingham Southern College" "Marlboro College" 0.9566
"Birmingham Southern College" "Regent University" 0.8924000000000001
"Birmingham Southern College" "Hollins University" 0.9779
"Birmingham Southern College" "Mary Baldwin College" 0.7716000000000001
"Birmingham Southern College" "Randolph College" 0.9033
"Birmingham Southern College" "Southern Virginia University" 0.7062
"Birmingham Southern College" "The University of Virginia's College at Wise" 0.8122
"Birmingham Southern College" "Virginia State University" 0.7842
"Birmingham Southern College" "The Art Institute of Seattle" 0.6603000000000001
"Birmingham Southern College" "The Evergreen State College" 0.9495
"Birmingham Southern College" "Saint Martin's University" 0.8582000000000001
"Birmingham Southern College" "Bluefield State College" 0.6173
"Birmingham Southern College" "West Virginia State University" 0.5676
"Birmingham Southern College" "West Virginia University" 0.9552
"Birmingham Southern College" "Cardinal Stritch University" 0.797
"Birmingham Southern College" "ITT Technical Institute-Greenfield" 0.5959000000000001
"Birmingham Southern College" "Northland College" 0.9570000000000001
"Birmingham Southern College" "Wisconsin Lutheran College" 0.9838
"Birmingham Southern College" "University of Wisconsin-Stevens Point" 0.9612
"Birmingham Southern College" "University of Wyoming" 0.9217000000000001
"Birmingham Southern College" "Centro de Estudios Multidisciplinarios-San Juan" 0.7586999999999999
"Birmingham Southern College" "Inter American University of Puerto Rico-San German" 0.7394000000000001
"Birmingham Southern College" "University of Puerto Rico-Arecibo" 0.7812
"Birmingham Southern College" "Universidad Del Este" 0.5804
"Birmingham Southern College" "Widener University-Delaware Campus" 0.8191999999999999
"Birmingham Southern College" "Everest University-Brandon" 0.6336
"Birmingham Southern College" "Kaplan University-Cedar Falls Campus" 0.6842
"Birmingham Southern College" "ITT Technical Institute-Knoxville" 0.603
"Birmingham Southern College" "University of Phoenix-Online Campus" 0.5808
"Birmingham Southern College" "Remington College-Honolulu Campus" 0.804
"Birmingham Southern College" "Brown Mackie College-Findlay" 0.6857
"Birmingham Southern College" "Center for Advanced Legal Studies" 0.9808
"Birmingham Southern College" "Westwood College-Denver South" 0.8808
"Birmingham Southern College" "Herzing University-Winter Park" 0.9895999999999999
"Birmingham Southern College" "World Mission University" 0.6192
"Birmingham Southern College" "University of Phoenix-Southern Arizona Campus" 0.6084
"Birmingham Southern College" "ITT Technical Institute-Fort Lauderdale" 0.7808
"Birmingham Southern College" "California State University-Monterey Bay" 0.7636000000000001
"Birmingham Southern College" "University of Phoenix-Las Vegas Campus" 0.6037
"Birmingham Southern College" "Argosy University-Washington DC" 0.8808
"Birmingham Southern College" "University of Phoenix-Hawaii Campus" 0.6052
"Birmingham Southern College" "City College-Miami" 0.7808
"Birmingham Southern College" "University of Phoenix-Tulsa Campus" 0.5193000000000001
"Birmingham Southern College" "Vatterott College-Sunset Hills" 0.9713999999999999
"Birmingham Southern College" "ITT Technical Institute-Saint Rose" 0.6496
"Birmingham Southern College" "Westwood College-Anaheim" 0.8449
"Birmingham Southern College" "University of Phoenix-Pittsburgh Campus" 0.7141
"Birmingham Southern College" "University of Phoenix-Cleveland Campus" 0.6134000000000001
"Birmingham Southern College" "National American University-Ellsworth AFB Extension" 0.3808
"Birmingham Southern College" "Nevada State College" 0.5187
"Birmingham Southern College" "ITT Technical Institute-Duluth" 0.5975
"Birmingham Southern College" "National University College-Rio Grande" 0.5962000000000001
"Birmingham Southern College" "American InterContinental University-Online" 0.6930000000000001
"Birmingham Southern College" "Minnesota School of Business-Shakopee" 0.8369
"Birmingham Southern College" "Maple Springs Baptist Bible College and Seminary" 0.3808
"Birmingham Southern College" "Expression College for Digital Arts" 0.8342
